idx,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,lat,lon,indoor,dist_1,dist_2,dist_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23
8737,-89.14,-97.25142857142859,-86.6428571428571,-96.0366666666667,-96.5925,-92.46,-86.8133333333333,-102688,-87.27,-8.05039,-34.95963,False,1.1408760340215813,1.6718325654084305,0.577624625340442,5,7,2,-2,3,5
8738,-82.28142857142859,-99.0082142857143,-81.96,-99.9291666666667,-98.14875,-90.30785714285707,-85.47388888888891,-100.24066666666701,-95.1425,-8.05039,-34.954840000000004,False,0.8319975534046232,1.1544118919418331,0.6411372884398618,4,5,3,-1,1,2
8739,-82.51,-95.78642857142859,-89.08,-94.77833333333332,-98.5125,-96.90142857142858,-86.5791666666667,-98048,-98.1,-8.05039,-34.95376,False,0.7948929338299271,1.0392203354429561,0.711012554228599,3,4,3,-1,0,1
8740,-82.28142857142859,-99.0082142857143,-81.96,-99.9291666666667,-98.14875,-90.3807142857143,-85.47388888888891,-100.24066666666701,-100.37,-8.05038,-34.954840000000004,False,0.8309729751012604,1.154677290254981,0.6420780897859838,4,5,3,-1,1,2
8741,-84.11142857142859,-95.6792857142857,-85.7114285714286,-96.22,-98.5125,-95.97,-86.5791666666667,-98048,-99.62,-8.05038,-34.95375,False,0.7935517867873471,1.0384529192217218,0.7125681559907804,3,4,3,-1,0,1
8742,-83.19,-94.76,-87.1257142857143,-91.7,-95135,-94.57,-94.06,-95.39,-98.2875,-8.05038,-34.953140000000005,False,0.7799383310222316,0.9738258506549263,0.7574907528989543,3,4,3,-1,0,1
8743,-96.42142857142859,-96.03,-95.4642857142857,-95.72,-94775,-92.9642857142857,-93315,-95348,-98.7325,-8.05038,-34.950509999999994,False,0.7870759860623632,0.700839767315348,0.9808432692975748,3,3,4,0,-1,-1
8744,-82.28142857142859,-99.0082142857143,-81.96,-99.9291666666667,-98.14875,-90.3807142857143,-85.47388888888891,-100.24066666666701,-95.1425,-8.05037,-34.95483,False,0.8295334459677858,1.1538739991049793,0.6435983161171972,4,5,3,-1,1,2
8745,-84.11142857142859,-95.6792857142857,-85.7114285714286,-100.36,-101.69,-96.90142857142858,-86.5791666666667,-98048,-99.62,-8.050360000000001,-34.95375,False,0.7914063982453271,1.0390464130998356,0.7142655122691046,3,4,3,-1,0,1
8746,-98.64,-93.72,-97.13857142857141,-76.02,-89.8025,-94.28,-92.3833333333333,-96362,-98.9125,-8.050360000000001,-34.94756,False,0.9103011671615449,0.4238330305631786,1.2649055406335463,4,2,5,2,-1,-3
8747,-98.35,-97.25142857142859,-83.01,-96475,-96555,-93.96,-83.05,-102688,-79.52,-8.05034,-34.95961,False,1.1355174512612118,1.670583094315001,0.5821296802291529,5,7,2,-2,3,5
8748,-82.28142857142859,-98.2553571428572,-83.72714285714291,-101.853333333333,-98.14875,-90.6569047619048,-85.47388888888891,-100.24066666666701,-95.1425,-8.05034,-34.95482,False,0.8260446138130068,1.1536110366373236,0.6470006288387089,4,5,3,-1,1,2
8749,-78.76,-95.21,-95.84,-96.1116666666667,-98.5125,-96.90142857142858,-87.12,-98048,-99.62,-8.05033,-34.95375,False,0.7881890050772489,1.039944840127416,0.7168168084466162,3,4,3,-1,0,1
8750,-98.41,-94.5428571428572,-95.4642857142857,-86.51,-92.52,-94.64,-93315,-95348,-98.7325,-8.05033,-34.95048,False,0.782370304266135,0.7000228321131988,0.9866736929385773,3,3,4,0,-1,-1
8751,-83.12942857142859,-98.2553571428572,-83.72714285714291,-101.853333333333,-98.14875,-90.6569047619048,-85.47388888888891,-100.24066666666701,-94.5625,-8.05032,-34.95482,False,0.8239957076215957,1.154153798080411,0.6488846003468765,4,5,3,-1,1,2
8752,-86.78714285714291,-94.26,-80.25,-93.4633333333333,-95135,-94.57,-90965,-96142,-99.48,-8.05032,-34.953140000000005,False,0.7733900046120836,0.9757382196238229,0.7622907196509955,3,4,3,-1,0,1
8753,-98.64,-88.97,-97.77,-66.25,-89.8025,-94.15142857142858,-91.43,-96362,-98.9125,-8.05032,-34.94766,False,0.9006711318311296,0.4350509329822543,1.2569222598893919,4,2,5,2,-1,-3
8754,-82.08,-98.2553571428572,-73.95,-101.853333333333,-96.4,-90.6569047619048,-83.4488888888889,-100.24066666666701,-96.53,-8.050310000000001,-34.95482,False,0.8229715710224932,1.1544266724031007,0.6498273612559408,4,5,3,-1,1,2
8755,-83.12942857142859,-98.2553571428572,-84.39,-101.853333333333,-98.14875,-90.6569047619048,-83.0638888888889,-100.24066666666701,-94.5625,-8.0503,-34.954809999999995,False,0.8215314014671873,1.1536327348312851,0.6513463771166386,4,5,3,-1,1,2
8756,-96.42142857142859,-94.54285714285707,-97.84,-83.07,-94.4625,-90.71,-93315,-95348,-98.7325,-8.0503,-34.950509999999994,False,0.7784252773811028,0.7043911611490001,0.9857990157936238,3,3,4,0,-1,-1
8757,-94.4971428571429,-78.58,-95.34,-64.64,-83.9625,-85.74857142857141,-90.5383333333333,-96746,-98.9125,-8.0503,-34.94592,False,1.0139729756312885,0.31776489534221913,1.4325065432144377,4,1,6,3,-2,-5
8758,-87.74142857142859,-94.9,-76.64,-98.7733333333333,-96.15,-93.57714285714279,-83.05,-102688,-89.71,-8.050289999999999,-34.9596,False,1.1309810885803289,1.670439745237127,0.5870114982127642,5,7,3,-2,2,4
8759,-83.2628571428571,-95.7692857142857,-78.7,-96.1116666666667,-98.73,-96.90142857142858,-87.1208333333333,-98048,-99.62,-8.050289999999999,-34.95374,False,0.7836299214245525,1.0400986083968284,0.7209288730988754,3,4,3,-1,0,1
8760,-98.64,-88.72214285714291,-96.25125,-78.77,-90.9125,-97.01857142857142,-92.33,-96362,-98.9125,-8.050289999999999,-34.94755,False,0.9043806085336686,0.42816607039451243,1.269272885107268,4,2,5,2,-1,-3
8761,-83.12942857142859,-98.2553571428572,-84.39,-101.853333333333,-98.14875,-90.6569047619048,-83.0638888888889,-99.9346666666667,-94.5625,-8.05028,-34.9548,False,0.8190671378474615,1.1531167326743204,0.6538082262774563,4,5,3,-1,1,2
8762,-85.83,-95.8325,-84.9171428571428,-92.51,-95.6975,-95.21,-90965,-97358,-98224,-8.05026,-34.95313,False,0.7666633171494187,0.9766395595068588,0.7678724151140267,3,4,3,-1,0,1
8763,-98.64,-89.8907142857143,-96.2371428571429,-76.0,-90.9125,-101.49,-91.43,-96362,-98.9125,-8.05026,-34.94765,False,0.8956454596035281,0.4385893919184134,1.2608434905978125,4,2,5,2,-1,-3
8764,-83.12942857142859,-98.2553571428572,-84.39,-101.853333333333,-98.14875,-90.6569047619048,-83.0638888888889,-99.9346666666667,-97435,-8.05025,-34.95479,False,0.8155784956483594,1.152885404738903,0.6572134802103528,3,5,3,-2,0,2
8765,-95.71,-98.97,-95.4642857142857,-83.88,-94.4625,-92.71857142857141,-93315,-95348,-98.7325,-8.05025,-34.95047,False,0.7739696694108239,0.7026451137732788,0.9925589911936366,3,3,4,0,-1,-1
8766,-81.2,-98.2553571428572,-87.45,-101535,-98.14875,-90.6569047619048,-83.0638888888889,-99.9346666666667,-97435,-8.050239999999999,-34.9548,False,0.8149711141252683,1.154232137204331,0.6575838462939045,3,5,3,-2,0,2
8767,-83.2628571428571,-95.7692857142857,-83.57,-95.21,-98.5125,-100.55,-87.1208333333333,-98048,-99.17,-8.050239999999999,-34.95373,False,0.777998569260625,1.0405832981887717,0.7259019324972579,3,4,3,-1,0,1
8768,-81.95,-97.25142857142859,-84.27285714285709,-98.7733333333333,-97725,-93.81,-83.05,-102688,-87.71,-8.05023,-34.95959000000001,False,1.1257144470119473,1.6705098487916612,0.5929566292253492,5,7,3,-2,2,4
8769,-96.64714285714292,-96.66714285714279,-95.4642857142857,-91.27,-94.4625,-92.52,-93315,-95348,-98.7325,-8.05023,-34.9505,False,0.7710951910166639,0.7065724106158915,0.9910868221798712,3,3,4,0,-1,-1
8770,-96.68142857142858,-83.83,-96.2371428571429,-78.46,-93.16,-97.01857142857142,-91.4083333333333,-95518,-98.9125,-8.05022,-34.947540000000004,False,0.8984890953124782,0.43259707384898766,1.2736732652081708,4,2,5,2,-1,-3
8771,-81.43371428571429,-98.2553571428572,-84.39,-101535,-98.14875,-90.6569047619048,-80.61722222222221,-99.9346666666667,-97435,-8.05021,-34.95478,False,0.8110658290298981,1.1529484703258464,0.661564210925278,3,5,3,-2,0,2
8772,-88.33,-95.94857142857141,-85.19428571428571,-98.91,-94.2425,-91.57404761904759,-91.3666666666667,-97358,-97.09,-8.0502,-34.95312,False,0.7599366297975491,0.9775863549329599,0.7734723315267661,3,4,3,-1,0,1
8773,-96.68142857142858,-88.1821428571428,-96.2371428571429,-75.5,-92.7425,-96.15,-91.4083333333333,-95518,-98.9125,-8.050189999999999,-34.94764,False,0.8897113169549727,0.442946691532975,1.2652838830278492,4,2,5,2,-1,-3
8774,-94.59,-85.7285714285714,-94.85285714285708,-66.89,-83.9625,-85.97142857142859,-90.5383333333333,-93.39,-98.9125,-8.050189999999999,-34.9459,False,1.00634769163944,0.3278571991753216,1.439291241748901,4,1,6,3,-2,-5
8775,-82.47571428571429,-97.22,-85.0771428571428,-96.97,-98.5125,-96.90142857142858,-86.7141666666667,-97054,-99.62,-8.050180000000001,-34.953720000000004,False,0.7712952497116969,1.0414160650997089,0.7317435056135977,3,4,3,-1,0,1
8776,-88.5,-97.25142857142859,-85.7,-98.7733333333333,-97725,-92.59,-86.3933333333333,-102688,-86.83,-8.05017,-34.95957,False,1.1196416656755324,1.66952276985794,0.5985783874404619,5,7,3,-2,2,4
8777,-78.39,-98.2553571428572,-85.51,-101535,-98.46625,-90.6569047619048,-80.61722222222221,-99.9346666666667,-96.3677777777778,-8.05017,-34.95478,False,0.8069716325840827,1.1540937130252407,0.6653472926201431,3,5,3,-2,0,2
8778,-84.13371428571429,-98.2553571428572,-85.3985714285714,-101535,-98.46625,-90.6569047619048,-80.61722222222221,-99.9346666666667,-96.3677777777778,-8.05017,-34.95477,False,0.8065536846827552,1.1530295591902684,0.665917729732675,3,5,3,-2,0,2
8779,-98.47,-96.3,-95.8857142857143,-82.19,-94.4625,-88.7,-93315,-97.57,-98.7325,-8.05017,-34.95047,False,0.7653370297508235,0.7063675375883361,0.9975840555560616,3,3,4,0,-1,-1
8780,-100.74,-96.3,-94.27,-78.82,-94.4625,-92.3957142857143,-93315,-95348,-98.7325,-8.05016,-34.95049,False,0.7637748186820511,0.70883321956672,0.9964079374980993,3,3,4,0,-1,-1
8781,-83.44,-95.73,-87.51,-92.89,-92.1258333333333,-91.57404761904759,-91.42,-97358,-97.5325,-8.05015,-34.95312,False,0.7544808247210705,0.9792834302217921,0.777529795365216,3,4,3,-1,0,1
8782,-96.68142857142858,-88.1821428571428,-97.73,-79.77,-92.7425,-98.3,-91.4083333333333,-95518,-98.9125,-8.05015,-34.94753,False,0.8926272026143832,0.4371230618401109,1.2781063397245842,4,2,5,2,-1,-3
8783,-84.13371428571429,-98.2553571428572,-85.3985714285714,-101535,-98.46625,-90.6569047619048,-80.61722222222221,-99.9346666666667,-96.98277777777781,-8.050139999999999,-34.95476,False,0.8030654833381266,1.1528363884620363,0.6693271270695544,3,5,3,-2,0,2
8784,-96.68142857142858,-90.95,-94.14,-72.0,-89.89,-97.01857142857142,-91.4083333333333,-95518,-98.9125,-8.050139999999999,-34.94764,False,0.8850627768800712,0.4466932562373791,1.2677731634608136,4,2,5,2,-1,-3
8785,-87.7,-97.25142857142859,-82.8442857142857,-98.7733333333333,-97725,-93.81,-82.37,-102688,-88.46,-8.05012,-34.95956,False,1.1151383118004583,1.6694445180680602,0.6035074776330615,5,7,3,-2,2,4
8786,-79.01,-96.03785714285708,-77.57,-95905,-98.5125,-96.90142857142858,-89.18,-97054,-99.62,-8.05012,-34.953720000000004,False,0.7648648377484273,1.0433452354333186,0.7369104456426941,3,4,3,-1,0,1
8787,-88.7,-98.2553571428572,-85.3985714285714,-101.56,-98.46625,-90.6569047619048,-80.61722222222221,-98.08,-91.27,-8.0501,-34.95477,False,0.7993935470090743,1.1550736175753706,0.6725513221415199,3,5,3,-2,0,2
8788,-84.13371428571429,-98.2553571428572,-85.3985714285714,-101535,-98.46625,-90.6569047619048,-80.61722222222221,-99.9346666666667,-96.98277777777781,-8.0501,-34.95475,False,0.7985540646754656,1.1529492978131934,0.6736849244247922,3,5,3,-2,0,2
8789,-96.68142857142858,-86.8921428571429,-102.82,-75.75,-92.7425,-97.01857142857142,-91.4083333333333,-95518,-98.9125,-8.0501,-34.94763,False,0.8819528506671177,0.4489157309303644,1.2707602866516345,4,2,5,2,-1,-3
8790,-87.89,-95.2228571428571,-80.25,-95.15,-92.1258333333333,-89.6154761904762,-92.3416666666667,-97358,-96.1825,-8.050089999999999,-34.95312,False,0.7479352933179698,0.9813571780640876,0.7824225664730391,3,4,3,-1,0,1
8791,-97.9357142857143,-96.3,-97.15,-83.63,-94525,-98.47,-94.5883333333333,-95348,-98.7325,-8.050089999999999,-34.95046,False,0.7569557991302109,0.7091888633463317,1.0035625938186936,3,3,4,0,-1,-1
8792,-82.2,-97.25142857142859,-78.14,-98.7733333333333,-97725,-93.81,-86.3933333333333,-102688,-83.27,-8.05008,-34.95955,False,1.1113779871125467,1.6691790217503115,0.607393586268034,5,7,3,-2,2,4
8793,-97.9442857142857,-94.46,-98.08714285714292,-80.57,-94525,-87.77,-94.5883333333333,-95348,-98.7325,-8.05008,-34.95048,False,0.7553859916030667,0.7116551057815569,1.0024008276397987,3,3,4,0,-1,-1
8794,-93.41,-80.27,-96.69714285714292,-77.77,-92.7425,-97.01857142857142,-91.4083333333333,-95518,-98.9125,-8.05008,-34.947520000000004,False,0.8867955178315602,0.4417411148027593,1.2825717696412509,4,2,5,2,-1,-3
8795,-94.09571428571432,-88.59,-94.85285714285708,-67.77,-84965,-88.59,-90.3066666666667,-94342,-98.9125,-8.05008,-34.945879999999995,False,0.9988172415196442,0.3381003984575337,1.446149814583114,4,1,6,3,-2,-5
8796,-82.9994285714286,-98.2553571428572,-87.81857142857142,-101535,-97.59125,-90.6569047619048,-80.61722222222221,-99.9346666666667,-96.98277777777781,-8.05007,-34.95474,False,0.7950661298505821,1.1527805034736522,0.6770967363028086,3,5,3,-2,0,2
8797,-96.68142857142858,-86.8921428571429,-96.4,-78.5,-92.7425,-92.39,-91.4083333333333,-95518,-98.9125,-8.05006,-34.94763,False,0.8782504871867867,0.4519678997564392,1.2727762065423842,4,2,5,2,-1,-3
8798,-82.9994285714286,-98.2553571428572,-87.81857142857142,-101535,-97.59125,-90.6569047619048,-80.61722222222221,-99.9346666666667,-96.98277777777781,-8.05005,-34.95473,False,0.792601301898763,1.15232032858128,0.6795606117552926,3,5,3,-2,0,2
8799,-85.74,-98.28,-82.8442857142857,-98.7733333333333,-97725,-95.96,-86.3933333333333,-102688,-87.77,-8.05004,-34.959540000000004,False,1.1076236619913777,1.668925937403739,0.6112889926058522,5,7,3,-2,2,4
8800,-82.9994285714286,-98.2553571428572,-87.81857142857142,-102.57,-97.59125,-90.6569047619048,-80.61722222222221,-99.53,-101.57,-8.05004,-34.95475,False,0.7924190069339412,1.1547430019102407,0.6793800357926064,3,5,3,-2,0,2
8801,-82.9994285714286,-98.2553571428572,-87.81857142857142,-101535,-97.59125,-90.6569047619048,-80.61722222222221,-99.9346666666667,-98.2552777777778,-8.05004,-34.95473,False,0.7915782678975544,1.1526222891608182,0.6805094048589314,3,5,3,-2,0,2
8802,-88.25857142857141,-95.2228571428571,-88.39,-92185,-92.1258333333333,-91.58,-94.21,-97358,-96.1825,-8.05004,-34.953109999999995,False,0.7422994139721306,0.9820721333819807,0.7872582499417171,3,4,3,-1,0,1
8803,-96.68142857142858,-86.8921428571429,-96.69714285714292,-85.45,-90.83,-100.73,-91.4083333333333,-95518,-98.9125,-8.05004,-34.94762,False,0.8770081728716579,0.45271058604537767,1.2747684693327097,4,2,5,2,-1,-3
8804,-82.9994285714286,-98.2553571428572,-85.8628571428571,-101535,-97.59125,-90.6569047619048,-80.61722222222221,-99.9346666666667,-98.2552777777778,-8.05003,-34.95473,False,0.7905554572213075,1.1529252315664318,0.6814586718584279,3,5,3,-2,0,2
8805,-82.88600000000002,-99.1675,-87.96,-101.57,-94125,-94.7483333333333,-81.2733333333333,-97.1433333333333,-96.10111111111107,-8.05002,-34.95473,False,0.789532870737788,1.1532291550203404,0.6824084107751046,3,5,3,-2,0,2
8806,-96.68142857142858,-85.21214285714291,-96.69714285714292,-79.25,-92.7425,-97.01857142857142,-90.74,-94.0,-98.9125,-8.05002,-34.94762,False,0.8751624660831778,0.4542534117866897,1.2757832482049212,4,2,5,2,-1,-3
8807,-82.4194285714286,-98.2553571428572,-85.8628571428571,-101535,-97.59125,-81.83,-77.5,-99.9346666666667,-98.2552777777778,-8.05001,-34.95473,False,0.7885105093188197,1.1535340587482965,0.6833586196424616,3,5,3,-2,0,2
8808,-97.9442857142857,-94.83,-98.08714285714292,-84.95,-94525,-93.9,-95.0566666666667,-96632,-98.7325,-8.05001,-34.95048,False,0.7478390860612797,0.7150698298852619,1.0068964636509117,3,3,4,0,-1,-1
8809,-93.83,-96.8728571428571,-98.08714285714292,-79.75,-94525,-94.7,-95.0566666666667,-96632,-98.7325,-8.05001,-34.95045,False,0.7485869274571916,0.7121106530581406,1.0095844716115958,3,3,4,0,-1,-1
8810,-96.68142857142858,-94225,-96.75857142857141,-84225,-97.09,-97.01857142857142,-91.4083333333333,-95518,-98.9125,-8.05001,-34.94762,False,0.8742402500836569,0.4550268951025485,1.2762917726138039,4,2,5,2,-1,-3
8811,-90.72,-85.21214285714291,-97.11142857142859,-87.03,-92.7425,-97.01857142857142,-86.07,-95518,-98.9125,-8.05001,-34.94751,False,0.8809946408422666,0.4464483757914163,1.2870692181912005,4,2,6,2,-2,-4
8812,-96.68142857142858,-85.21214285714291,-96.75857142857141,-80.94,-92.7425,-97.01857142857142,-90.61,-102.61,-98.9125,-8.05,-34.94762,False,0.873318460808942,0.45580174935023016,1.276801052467014,4,2,5,2,-1,-3
8813,-82.60285714285709,-102.57,-94.96,-98.7733333333333,-97725,-93.47,-85.4,-102688,-84.46,-8.04999,-34.95953,False,1.1031466222303803,1.6688974808278116,0.6162513459756581,5,7,3,-2,2,4
8814,-82.4194285714286,-98.2553571428572,-91.26,-101535,-97.59125,-90.6569047619048,-80.61722222222221,-99.9346666666667,-98.99,-8.04999,-34.95473,False,0.7864664651861822,1.1541468039141771,0.6852604394067956,3,5,3,-2,0,2
8815,-83.51,-95.64357142857142,-80.0657142857143,-98.98,-95945,-95.71,-93.44,-97054,-99.62,-8.04999,-34.95371,False,0.7506669858968393,1.0466077981818744,0.7488643070652972,3,4,3,-1,0,1
8816,-89.04428571428568,-95.2228571428571,-89.01,-87.51,-98.41,-89.3397619047619,-94.21,-97358,-95.73,-8.04999,-34.953109999999995,False,0.7368458165534267,0.983860932265169,0.7913686821138755,3,4,3,-1,0,1
8817,-99.35,-85.21214285714291,-96.75857142857141,-81.5,-92.7425,-97.01857142857142,-91.4083333333333,-95518,-98.9125,-8.04999,-34.94762,False,0.872397099612027,0.45657796754967156,1.2773110868607902,4,2,5,2,-1,-3
8818,-81.9994285714286,-98.2553571428572,-87.9,-101535,-97.59125,-94.09,-80.61722222222221,-99.9346666666667,-96.36,-8.04998,-34.95472,False,0.7850231143487596,1.1533960897645255,0.6867739995308664,3,5,3,-2,0,2
8819,-94.42714285714293,-85.96142857142858,-93.28142857142859,-57.14,-84965,-85.0685714285714,-90.3066666666667,-94342,-98.9125,-8.04997,-34.94587,False,0.9906315700697508,0.34889690371915527,1.452074517753734,4,1,6,3,-2,-5
8820,-96.59142857142858,-85.21214285714291,-89.51,-80.75,-92.7425,-96.7742857142857,-91.2466666666667,-95518,-98.9125,-8.04996,-34.94761,False,0.870248067717759,0.45813486603701725,1.2798225243633041,4,2,5,2,-1,-3
8821,-81.9994285714286,-98.2553571428572,-85.3423809523809,-101535,-97.59125,-88.34,-80.61722222222221,-99.9346666666667,-96.9025,-8.04995,-34.95471,False,0.7815357980062494,1.1532687030776045,0.6901901887877272,3,5,3,-2,0,2
8822,-80.99514285714291,-97.78,-83.76,-101535,-104.16,-90.6569047619048,-80.61722222222221,-99.9346666666667,-96.28,-8.04994,-34.95472,False,0.7809364800549098,1.154638350737904,0.6905819291056523,3,5,3,-2,0,2
8823,-89.84714285714291,-98.28,-86.0842857142857,-91.26,-92.1258333333333,-88.39,-93855,-97358,-97.97,-8.04994,-34.9531,False,0.7312097642518393,0.9846374167522877,0.7962283692262099,3,4,3,-1,0,1
8824,-99.17,-92.71,-97.20142857142858,-92.02,-94525,-92.78142857142859,-87.18,-96632,-98.7325,-8.04994,-34.95047,False,0.7405464666436815,0.7175697959389941,1.0123229567694816,3,3,4,0,-1,-1
8825,-96.59142857142858,-86345,-95.29,-77.71,-92.7425,-96.7742857142857,-91.2466666666667,-95518,-98.9125,-8.04994,-34.9475,False,0.8752251842162342,0.45124205301658715,1.2915983509012738,4,2,6,2,-2,-4
8826,-84.69428571428571,-94.4,-83.9871428571429,-98.7733333333333,-97725,-96.66,-85.4,-102688,-91.58,-8.04993,-34.95952,False,1.097954737310366,1.6691046557235147,0.6222846052003541,5,7,3,-2,2,4
8827,-78.08,-96.85,-85.3423809523809,-101535,-99.18,-87.03,-80.61722222222221,-99.9346666666667,-97705,-8.04992,-34.9547,False,0.7780485613489093,1.1531519021921144,0.6936071754545324,3,5,3,-2,0,2
8828,-99.22,-96.7828571428571,-96.13285714285708,-87.64,-88.64,-85.7,-95.0566666666667,-96632,-98.7325,-8.04992,-34.95044,False,0.7391551745038492,0.715638631023951,1.016298439890634,3,3,4,0,-1,-1
8829,-88.89,-95.31857142857142,-90.7,-87.39,-92.1258333333333,-89.3397619047619,-93855,-97358,-95.59,-8.04991,-34.9531,False,0.7279380274461711,0.9857417956349307,0.798710817140409,3,4,3,-1,0,1
8830,-99.72,-86345,-100.99,-82.0,-92.7425,-96.7742857142857,-91.2466666666667,-95518,-98.9125,-8.04991,-34.94761,False,0.8656575047626427,0.46206273709050094,1.2823932736321397,4,2,5,2,-1,-3
8831,-97.6,-98.2371428571429,-84.1709523809524,-101535,-97.4725,-92.64285714285721,-80.61722222222221,-99.9346666666667,-96.8575,-8.04989,-34.95471,False,0.7754080592518158,1.155157211780917,0.6959084131548302,3,5,3,-2,0,2
8832,-80625,-98.2371428571429,-84.1709523809524,-101535,-97.4725,-95.22,-85.0,-99.9346666666667,-95.98,-8.04989,-34.95469,False,0.7745614054532428,1.1530456903282043,0.6970249478044439,3,5,3,-2,0,2
8833,-84.69428571428571,-97.03,-81.45,-98.7733333333333,-101.57,-93.5057142857143,-85.4,-102688,-83.96,-8.04988,-34.9595,False,1.092667592544648,1.6680378285822348,0.6269601227031439,5,7,3,-2,2,4
