rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23,lat,lon
-92.55883946972338,-97.60810291808716,-92.0096857292441,-99.02329932218609,-91.8151078847483,-91.81058089346442,-87.79231581678131,-72.88250221636034,-78.17852336130917,8,7,2,1,6,5,-8.05938987804878,-34.957225068493145
-93.34610475679436,-97.58003574122114,-92.23758812905494,-99.02329932218609,-91.53517555990196,-91.85269466598446,-88.15567350414975,-72.88250221636034,-78.17852336130917,8,7,2,1,6,5,-8.05938987804878,-34.957023150684925
-93.2494677362311,-97.58003574122114,-93.5015805291162,-99.31322473409791,-88.28991593349251,-91.92953269170279,-88.89729107897959,-73.02917057873256,-78.3124705223004,8,6,2,2,6,4,-8.05938987804878,-34.95682123287671
-93.2494677362311,-97.58003574122114,-93.43624271032722,-99.25502385856448,-88.27074331093172,-91.92953269170279,-88.89729107897959,-73.02917057873256,-78.59312004493167,8,6,2,2,6,4,-8.05938987804878,-34.95661931506849
-93.2494677362311,-97.58960528459872,-93.40192451228964,-99.25502385856448,-88.27074331093172,-91.92953269170279,-89.01241672965614,-73.0001631111915,-78.59312004493167,8,6,2,2,6,4,-8.05938987804878,-34.956417397260275
-92.94750286802315,-97.59368666344929,-93.39566156891094,-99.02573599415436,-88.27074331093172,-91.6959677183086,-89.08021851970757,-73.0001631111915,-81.2125026883559,8,6,2,2,6,4,-8.05938987804878,-34.956215479452055
-92.85945185441828,-97.59756895228763,-93.32438892797815,-99.43068045826857,-88.27074331093172,-91.31675977908505,-89.07873721716525,-73.0001631111915,-82.07116806594932,8,6,2,2,6,4,-8.05938987804878,-34.956013561643836
-92.85736029260279,-97.60796145174842,-93.14625000112045,-99.55038499424393,-88.29399942277767,-91.27460101428943,-89.15314967327997,-73.03245382884771,-88.22777816620649,8,6,2,2,6,4,-8.05938987804878,-34.955811643835624
-92.58723005085687,-97.19309852258381,-93.1007576444006,-99.60162238359526,-88.20967414446369,-91.27460101428943,-89.24300582572765,-73.21638083037928,-90.94200879486016,8,6,2,2,6,4,-8.05938987804878,-34.9556097260274
-92.92172067817528,-97.23177645437245,-92.17745150452677,-99.6166853502306,-88.19646018398565,-91.27460101428943,-89.5496991060465,-73.77638272255926,-90.94200879486016,8,6,2,2,6,4,-8.05938987804878,-34.95540780821918
-92.42066965840084,-96.93388080753813,-91.7949091783303,-99.62640727839786,-88.19646018398565,-91.20999682873152,-89.86559661362276,-73.85490742558936,-90.9193501742008,8,6,2,2,6,4,-8.05938987804878,-34.95520589041096
-92.18509694462774,-96.93388080753813,-91.49587796298405,-99.63621937170856,-88.19646018398565,-91.1784241369733,-90.22522470717354,-73.86953637999264,-91.09482428459394,8,6,2,2,6,4,-8.05938987804878,-34.95500397260274
-92.22963591812237,-96.96066803692213,-91.48292030104405,-99.49238321588017,-88.22734324132492,-91.23407620674736,-90.44459118833515,-74.11006889302745,-91.07476231829058,8,6,2,2,6,4,-8.05938987804878,-34.95480205479452
-92.1561082818588,-96.92976744775316,-91.48292030104405,-99.03258479073575,-88.22734324132492,-91.2508364902019,-90.44876361070068,-74.23816138039841,-91.02570058315882,8,6,2,2,6,4,-8.05938987804878,-34.9546001369863
-92.01653756795379,-96.76941106575329,-91.47765572431848,-98.97023677448963,-88.24174302890523,-90.98287384419599,-90.44694615372536,-74.34612101178472,-93.87517473284758,8,6,3,2,5,3,-8.05938987804878,-34.954398219178074
-92.0410081218275,-96.22067278663735,-90.96267743417822,-98.96543570622343,-82.7355187980686,-84.52229701022767,-89.7417902485749,-74.80079306144955,-93.78770538922792,8,5,3,3,5,2,-8.05938987804878,-34.954196301369855
-92.0410081218275,-95.44604998072457,-91.05294243840721,-98.78054881453481,-82.7355187980686,-84.52229701022767,-89.59305210221365,-74.80079306144955,-93.6804260126939,8,5,3,3,5,2,-8.05938987804878,-34.95399438356164
-92.0410081218275,-95.16967249298234,-91.05294243840721,-98.45086721592637,-82.72667081219629,-84.5166651443647,-89.53493962540772,-74.80079306144955,-93.72673837272757,8,5,3,3,5,2,-8.05938987804878,-34.95379246575342
-92.74928611519891,-94.52285824310741,-91.12688461009616,-98.45086721592637,-82.2572301472337,-84.5166651443647,-89.48365689472564,-74.80079306144955,-93.72673837272757,8,5,3,3,5,2,-8.05938987804878,-34.953590547945204
-92.77599434360529,-94.3621150519376,-91.11824648728913,-98.42024454019587,-82.2251727375288,-84.3757135097117,-89.32736604196968,-74.77405227462658,-94.15254583218835,8,5,3,3,5,2,-8.05938987804878,-34.953388630136985
-92.77599434360529,-94.40709936434313,-91.11824648728913,-98.39822894655431,-82.2251727375288,-84.3757135097117,-89.41345385501387,-74.77405227462658,-95.07525474613271,8,5,3,3,5,2,-8.05938987804878,-34.953186712328765
-92.53693652070152,-94.230646824196,-91.10656733358354,-98.39822894655431,-82.2251727375288,-84.3844776571161,-89.3391453633757,-74.77405227462658,-95.04257811373768,8,5,3,3,5,2,-8.05938987804878,-34.952984794520546
-92.53693652070152,-94.07701921074171,-91.09154591051228,-98.39528187175544,-82.2251727375288,-84.3844776571161,-89.22947314401449,-74.77405227462658,-95.04894248462456,8,5,3,3,5,2,-8.05938987804878,-34.95278287671233
-92.52977096264178,-94.07701921074171,-91.09154591051228,-98.39528187175544,-82.2251727375288,-84.37386790652752,-89.22211765203426,-74.77405227462658,-95.17222377996235,8,5,3,3,5,2,-8.05938987804878,-34.95258095890411
-92.92503749000706,-94.07701921074171,-91.09154591051228,-98.2583139586535,-82.2251727375288,-84.37386790652752,-89.22211765203426,-74.7810833308899,-95.16804649709654,8,5,3,3,5,2,-8.05938987804878,-34.95237904109589
-92.92503749000706,-91.92531947662512,-91.30002860756031,-98.23956869749856,-82.2251727375288,-84.40635263625667,-89.17683599288,-74.78154259995149,-95.16804649709654,8,5,3,3,5,2,-8.05938987804878,-34.952177123287676
-93.00394914566469,-91.48455728549185,-91.68245468983062,-97.90162794491393,-81.1982993646113,-84.36068081621113,-88.70033959514055,-83.5759657890423,-95.70115566955594,8,5,3,3,5,2,-8.05938987804878,-34.95197520547946
-93.25378882053913,-91.62656364688671,-91.92209614557629,-98.20066752516577,-81.1982993646113,-84.42467121697703,-88.76258428127414,-83.5759657890423,-95.43115771176666,8,5,3,3,5,2,-8.05938987804878,-34.95177328767124
-92.64340654384165,-91.57761361737656,-91.92209614557629,-95.72298316204298,-81.1982993646113,-81.76505236254249,-89.59383967874304,-83.5759657890423,-95.38251044291228,8,4,4,4,4,0,-8.05938987804878,-34.95157136986302
-92.80382067306394,-91.57761361737656,-91.70670662872874,-95.95412957043042,-81.1982993646113,-81.76505236254249,-89.57187864635263,-83.5759657890423,-95.46766142395272,8,4,4,4,4,0,-8.05938987804878,-34.9513694520548
-92.80382067306394,-91.55233448021635,-91.63638066149393,-95.95412957043042,-80.99044000777236,-81.73936598717789,-91.51403899497242,-83.5759657890423,-95.61552672261257,8,4,4,4,4,0,-8.05938987804878,-34.95116753424658
-93.00671617969836,-91.77610848824787,-91.88055928974606,-95.99037131198313,-80.99044000777236,-81.72666037476435,-91.51403899497242,-82.99389691994783,-95.53263859864796,8,4,4,4,4,0,-8.05938987804878,-34.95096561643836
-93.00671617969836,-91.69174315477771,-91.9949028329961,-95.96561602347894,-80.99044000777236,-81.73587205780608,-91.51403899497242,-82.99389691994783,-95.55695754403926,8,4,4,4,4,0,-8.05938987804878,-34.95076369863014
-93.00671617969836,-91.69604807974883,-92.40597388968244,-95.95218060597948,-80.99044000777236,-81.73587205780608,-91.51403899497242,-82.99389691994783,-95.88041682132284,8,4,4,4,4,0,-8.05938987804878,-34.95056178082192
-93.49807699837929,-92.11360928212,-92.53825443136574,-95.98034541351052,-80.87651959181606,-81.7204533956766,-91.4288488012876,-83.01224587004948,-95.97898912479195,8,4,4,4,4,0,-8.05938987804878,-34.9503598630137
-93.44488743085141,-92.83504042950972,-92.52705844920521,-96.46408193855324,-81.330582484205,-81.753011007071,-91.11038982766891,-82.99990143931434,-95.99426064627104,8,4,4,4,4,0,-8.05938987804878,-34.950157945205476
-93.44488743085141,-93.04421573509741,-92.52190773096079,-96.4924545201613,-81.33943047007729,-81.75123692553389,-91.10790422512541,-83.00892852721712,-95.99426064627104,8,4,4,4,4,0,-8.05938987804878,-34.94995602739726
